date_releve,reference,marque,modele,finition,titre,condition,apport,energie,transmission,km,prix_mensuel,url
2026-07-31T11:34:38,ves00456838,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00456838?apport=sans
2026-07-31T11:34:38,ves00427260,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00427260?apport=sans
2026-07-31T11:34:38,ves00454781,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,21620,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00454781?apport=sans
2026-07-31T11:34:38,ves00451180,toyota,yaris-cross,130h-2wd-design,SANS APPORT TOYOTA Yaris Cross 130h 2WD Design,,,Hybride,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/yaris-cross/130h-2wd-design-ves00451180?apport=sans
2026-07-31T11:34:38,ves00447918,peugeot,308-iii,15-bluehdi-130ch-ss-gt-eat8,SANS APPORT PEUGEOT 308 III 1.5 BlueHDi 130ch S&S GT EAT8,,,Diesel,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-iii/15-bluehdi-130ch-ss-gt-eat8-ves00447918?apport=sans
2026-07-31T11:34:38,ves00457996,dacia,bigster,155-extreme,SANS APPORT DACIA Bigster 155 Extreme,,,Hybride,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/155-extreme-ves00457996?apport=sans
2026-07-31T11:34:38,ves00458361,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,24530,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00458361?apport=sans
2026-07-31T11:34:38,ves00456446,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00456446?apport=sans
2026-07-31T11:34:38,ves00456835,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00456835?apport=sans
2026-07-31T11:34:38,ves00456411,peugeot,2008-ii,12-hybrid-136ch-gt-e-dcs6,SANS APPORT PEUGEOT 2008 II 1.2 Hybrid 136ch GT e-DCS6,,,Hybride,Automatique,10,436,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/12-hybrid-136ch-gt-e-dcs6-ves00456411?apport=sans
2026-07-31T11:34:38,ves00456272,peugeot,2008-ii,hybrid-145-e-dcs6-gt-exclusive,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT Exclusive,,,Hybride,Automatique,10,436,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-exclusive-ves00456272?apport=sans
2026-07-31T11:34:38,ves00425132,peugeot,2008-ii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,436,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-ves00425132?apport=sans
2026-07-31T11:34:38,ves00440533,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,436,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00440533?apport=sans
2026-07-31T11:34:38,ves00456287,peugeot,2008-ii,hybrid-145-e-dcs6-gt-exclusive,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT Exclusive,,,Hybride,Automatique,10,436,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-exclusive-ves00456287?apport=sans
2026-07-31T11:34:38,ves00437973,volkswagen,t-roc,15-tsi-evo-150-start-stop-dsg7-life-plus,SANS APPORT VOLKSWAGEN T-Roc 1.5 TSI EVO 150 Start/Stop DSG7 Life Plus,,,Essence,Automatique,10,436,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo-150-start-stop-dsg7-life-plus-ves00437973?apport=sans
2026-07-31T11:34:38,ves00437943,volkswagen,t-roc,15-tsi-evo2-150-start-stop-dsg7-life-plus,SANS APPORT VOLKSWAGEN T-Roc 1.5 TSI EVO2 150 Start/Stop DSG7 Life Plus,,,Essence,Automatique,10,436,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo2-150-start-stop-dsg7-life-plus-ves00437943?apport=sans
2026-07-31T11:34:38,ves00452881,peugeot,308-sw-iii,sw-bluehdi-130ch-ss-eat8-allure,SANS APPORT PEUGEOT 308 SW III SW BlueHDi 130ch S&S EAT8 Allure,,,Diesel,Automatique,10,437,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/sw-bluehdi-130ch-ss-eat8-allure-ves00452881?apport=sans
2026-07-31T11:34:38,ves00452115,dacia,bigster,mild-hybrid-g-140-expression,SANS APPORT DACIA Bigster Mild Hybrid-G 140 Expression,,,Essence,Manuelle,10,437,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-g-140-expression-ves00452115?apport=sans
2026-07-31T11:34:38,ves00410558,peugeot,3008-iii,hybrid-145-e-dcs6-allure,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 Allure,,,Hybride,Automatique,10,437,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-allure-ves00410558?apport=sans
2026-07-31T11:34:38,ves00455375,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,17700,437,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00455375?apport=sans
2026-07-31T11:34:38,ves00433944,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,437,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00433944?apport=sans
2026-07-31T11:34:38,ves00439871,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,,,Hybride,Automatique,10,437,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00439871?apport=sans
2026-07-31T11:34:38,ves00449384,mg,ehs-ii,15t-phev-272-ch-luxury,SANS APPORT MG EHS II 1.5T PHEV 272 ch Luxury,,,Hybride rechargeable,Automatique,10,437,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/ehs-ii/15t-phev-272-ch-luxury-ves00449384?apport=sans
2026-07-31T11:34:38,ves00456440,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,438,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00456440?apport=sans
2026-07-31T11:34:38,ves00427102,peugeot,3008-iii,hybrid-145-e-dcs6-allure,PEUGEOT 3008 III Hybrid 145 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,26105,438,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-allure-ves00427102?apport=sans
2026-07-31T11:34:38,ves00427091,peugeot,3008-iii,hybrid-145-e-dcs6-allure,PEUGEOT 3008 III Hybrid 145 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,28272,438,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-allure-ves00427091?apport=sans
2026-07-31T11:34:38,ves00435650,toyota,yaris-cross,130h-2wd-design,SANS APPORT TOYOTA Yaris Cross 130h 2WD Design,,,Hybride,Automatique,10,438,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/yaris-cross/130h-2wd-design-ves00435650?apport=sans
2026-07-31T11:34:38,ves00437048,audi,audi-a1-sportback,30-tfsi-116-ch-s-tronic-7-s-line,SANS APPORT AUDI Audi A1 SportBack 30 TFSI 116 ch S tronic 7 S Line,,,Essence,Automatique,10,439,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/audi-a1-sportback/30-tfsi-116-ch-s-tronic-7-s-line-ves00437048?apport=sans
2026-07-31T11:34:38,ves00446162,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,439,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00446162?apport=sans
2026-07-31T11:34:38,ves00445224,hyundai,kona-ii-hybrid,hybrid-138-n-line-ultime-edition,SANS APPORT HYUNDAI Kona II Hybrid Hybrid 138 N Line Ultime Edition,,,Hybride,Automatique,10,439,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/kona-ii-hybrid/hybrid-138-n-line-ultime-edition-ves00445224?apport=sans
2026-07-31T11:34:38,ves00390087,renault,clio-5,blue-dci-100-ch-gsr2-evolution,SANS APPORT RENAULT Clio 5 Blue dCi 100 ch GSR2 Evolution,,,Diesel,Manuelle,10,439,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/clio-5/blue-dci-100-ch-gsr2-evolution-ves00390087?apport=sans
2026-07-31T11:34:38,ves00456448,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,439,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00456448?apport=sans
2026-07-31T11:34:38,ves00455959,cupra,formentor,15-etsi-hybrid-150-ch-dsg7-v,SANS APPORT CUPRA Formentor 1.5 eTSI Hybrid 150 ch DSG7 V,,,Hybride,Automatique,10,439,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/formentor/15-etsi-hybrid-150-ch-dsg7-v-ves00455959?apport=sans
2026-07-31T11:34:38,ves00456493,hyundai,tucson-iv,16-t-gdi-239-hybrid-bva6-n-line-creative,SANS APPORT HYUNDAI Tucson IV 1.6 T-GDI 239 Hybrid BVA6 N Line Creative,,,Hybride,Automatique,10,439,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/tucson-iv/16-t-gdi-239-hybrid-bva6-n-line-creative-ves00456493?apport=sans
2026-07-31T11:34:38,ves00450472,peugeot,3008-iii,hybrid-136-e-dcs6-gt,PEUGEOT 3008 III Hybrid 136 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,21146,439,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-136-e-dcs6-gt-ves00450472?apport=sans
2026-07-31T11:34:38,ves00418333,peugeot,2008-ii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,100,439,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-ves00418333?apport=sans
2026-07-31T11:34:38,ves00453734,volkswagen,t-roc,15-tsi-evo2-150-start-stop-dsg7-life-plus,VOLKSWAGEN T-Roc 1.5 TSI EVO2 150 Start/Stop DSG7 Life Plus,occasion,SANS APPORT,Essence,Automatique,24695,439,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo2-150-start-stop-dsg7-life-plus-ves00453734?apport=sans
2026-07-31T11:34:38,ves00449918,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,439,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00449918?apport=sans
2026-07-31T11:34:38,ves00436079,peugeot,3008-iii,hybrid-145-e-dcs6-allure,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 Allure,,,Hybride,Automatique,10,439,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-allure-ves00436079?apport=sans
2026-07-31T11:34:38,ves00452122,dacia,bigster,mild-hybrid-g-140-expression,SANS APPORT DACIA Bigster Mild Hybrid-G 140 Expression,,,Essence,Manuelle,10,440,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-g-140-expression-ves00452122?apport=sans
2026-07-31T11:34:38,ves00449804,citroen,c5-aircross,12-hybride-136ch-max-boite-automatique,SANS APPORT CITROEN C5 AIRCROSS 1.2,,,Hybride,Automatique,10,440,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/12-hybride-136ch-max-boite-automatique-ves00449804?apport=sans
2026-07-31T11:34:38,ves00449784,citroen,c5-aircross,145-ch-e-dcs6-max,SANS APPORT CITROEN C5 AIRCROSS 145 ch e-DCS6 Max,,,Essence,Automatique,10,440,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/145-ch-e-dcs6-max-ves00449784?apport=sans
2026-07-31T11:34:38,ves00455650,ds,ds7,e-tense-4x4-300ch-performance-line-,DS DS7 E-TENSE 4x4 300ch Performance Line +,occasion,SANS APPORT,Hybride rechargeable,Automatique,19295,440,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds7/e-tense-4x4-300ch-performance-line--ves00455650?apport=sans
2026-07-31T11:34:38,ves00435647,toyota,yaris-cross,130h-2wd-design,SANS APPORT TOYOTA Yaris Cross 130h 2WD Design,,,Hybride,Automatique,10,440,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/yaris-cross/130h-2wd-design-ves00435647?apport=sans
2026-07-31T11:34:38,ves00436077,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,28927,440,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00436077?apport=sans
2026-07-31T11:34:38,ves00438184,peugeot,3008-iii,hybrid-145-e-dcs6-allure,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 Allure,,,Hybride,Automatique,100,440,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-allure-ves00438184?apport=sans
2026-07-31T11:34:38,ves00446915,toyota,corolla-hybride-touring-sport-xii,140ch-design,SANS APPORT TOYOTA Corolla,,,Hybride,Automatique,10,440,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/corolla-hybride-touring-sport-xii/140ch-design-ves00446915?apport=sans
2026-07-31T11:34:38,ves00453616,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,440,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00453616?apport=sans
2026-07-31T11:34:38,ves00456450,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,440,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00456450?apport=sans
2026-07-31T11:34:38,ves00433366,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,440,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00433366?apport=sans
2026-07-31T11:34:38,ves00445204,hyundai,kona-ii-hybrid,hybrid-138-n-line-ultime-edition,SANS APPORT HYUNDAI Kona II Hybrid Hybrid 138 N Line Ultime Edition,,,Hybride,Automatique,10,440,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/kona-ii-hybrid/hybrid-138-n-line-ultime-edition-ves00445204?apport=sans
2026-07-31T11:34:38,ves00451342,mg,ehs-ii,15t-phev-272-ch-luxury,SANS APPORT MG EHS II 1.5T PHEV 272 ch Luxury,,,Hybride rechargeable,Automatique,10,440,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/ehs-ii/15t-phev-272-ch-luxury-ves00451342?apport=sans
2026-07-31T11:34:38,ves00446903,toyota,corolla-hybride-touring-sport-xii,140ch-design,SANS APPORT TOYOTA Corolla,,,Hybride,Automatique,10,441,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/corolla-hybride-touring-sport-xii/140ch-design-ves00446903?apport=sans
2026-07-31T11:34:38,ves00444525,audi,audi-a1-sportback,30-tfsi-116ch-s-line-s-tronic-7,SANS APPORT AUDI Audi A1 SportBack 30 TFSI 116ch S line S tronic 7,,,Essence,Automatique,10,441,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/audi-a1-sportback/30-tfsi-116ch-s-line-s-tronic-7-ves00444525?apport=sans
2026-07-31T11:34:38,ves00431695,peugeot,308-iii,bluehdi-130ch-ss-eat8-gt,SANS APPORT PEUGEOT 308 III BlueHDi 130ch S&S EAT8 GT,,,Diesel,Automatique,10,441,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-iii/bluehdi-130ch-ss-eat8-gt-ves00431695?apport=sans
2026-07-31T11:34:38,ves00456442,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,441,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00456442?apport=sans
2026-07-31T11:34:38,ves00451341,mg,ehs-ii,15t-phev-272-ch-luxury,SANS APPORT MG EHS II 1.5T PHEV 272 ch Luxury,,,Hybride rechargeable,Automatique,10,441,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/ehs-ii/15t-phev-272-ch-luxury-ves00451341?apport=sans
2026-07-31T11:34:38,ves00449019,alfa-romeo,junior,12-ibrida-145-ch-e-dct6-q4-ti,SANS APPORT ALFA ROMEO Junior 1.2 Ibrida 145 ch e-DCT6 Q4 Ti,,,Essence,Automatique,10,442,https://auto-dispo.cic-leasing.fr/leasing-voiture/alfa-romeo/junior/12-ibrida-145-ch-e-dct6-q4-ti-ves00449019?apport=sans
2026-07-31T11:34:38,ves00451447,dacia,duster-iii,hybrid-g-150-4x4-expression,SANS APPORT DACIA Duster III Hybrid-G 150 4x4 Expression,,,Essence,Automatique,10,442,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-g-150-4x4-expression-ves00451447?apport=sans
2026-07-31T11:34:38,ves00456444,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,443,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00456444?apport=sans
2026-07-31T11:34:38,ves00432569,audi,audi-a1-sportback,30-tfsi-116-ch-s-tronic-7-s-line,SANS APPORT AUDI Audi A1 SportBack 30 TFSI 116 ch S tronic 7 S Line,,,Essence,Automatique,10,443,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/audi-a1-sportback/30-tfsi-116-ch-s-tronic-7-s-line-ves00432569?apport=sans
2026-07-31T11:34:38,ves00446497,hyundai,kona-ii-hybrid,hybrid-138-n-line-ultime-edition,SANS APPORT HYUNDAI Kona II Hybrid Hybrid 138 N Line Ultime Edition,,,Hybride,Automatique,10,443,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/kona-ii-hybrid/hybrid-138-n-line-ultime-edition-ves00446497?apport=sans
2026-07-31T11:34:38,ves00426179,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,,,Hybride,Automatique,10,443,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00426179?apport=sans
2026-07-31T11:34:38,ves00451799,ds,n-4,hybride-145-e-dct6-etoile-alcantara,SANS APPORT DS N 4,,,Hybride,Automatique,10,443,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/n-4/hybride-145-e-dct6-etoile-alcantara-ves00451799?apport=sans
2026-07-31T11:34:38,ves00452141,dacia,bigster,mild-hybrid-g-140-extreme,SANS APPORT DACIA Bigster Mild Hybrid-G 140 Extreme,,,Essence,Manuelle,499,443,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-g-140-extreme-ves00452141?apport=sans
2026-07-31T11:34:38,ves00457440,peugeot,2008-ii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,444,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-ves00457440?apport=sans
2026-07-31T11:34:38,ves00454452,renault,symbioz,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Symbioz E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,444,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/symbioz/e-tech-full-hybrid-160-ch-techno-ves00454452?apport=sans
2026-07-31T11:34:38,ves00452147,dacia,bigster,mild-hybrid-g-140-extreme,SANS APPORT DACIA Bigster Mild Hybrid-G 140 Extreme,,,Essence,Manuelle,10,444,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-g-140-extreme-ves00452147?apport=sans
2026-07-31T11:34:38,ves00439635,volkswagen,taigo,10-tsi-116-dsg7-r-line-edition,SANS APPORT VOLKSWAGEN Taigo 1.0 TSI 116 DSG7 R-Line Edition,,,Essence,Automatique,10,444,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/taigo/10-tsi-116-dsg7-r-line-edition-ves00439635?apport=sans
2026-07-31T11:34:38,ves00448894,ds,n-4,hybride-145-e-dct6-etoile-alcantara,SANS APPORT DS N 4,,,Hybride,Automatique,10,444,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/n-4/hybride-145-e-dct6-etoile-alcantara-ves00448894?apport=sans
2026-07-31T11:34:38,ves00444103,volkswagen,taigo,10-tsi-116-dsg7-r-line-edition,SANS APPORT VOLKSWAGEN Taigo 1.0 TSI 116 DSG7 R-Line Edition,,,Essence,Automatique,10,444,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/taigo/10-tsi-116-dsg7-r-line-edition-ves00444103?apport=sans
2026-07-31T11:34:38,ves00440665,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,445,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00440665?apport=sans
2026-07-31T11:34:38,ves00456344,dacia,bigster,155-journey,SANS APPORT DACIA Bigster 155 Journey,,,Hybride,Automatique,10,445,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/155-journey-ves00456344?apport=sans
2026-07-31T11:34:38,ves00450273,ds,n-4,hybride-145-e-dct6-etoile-alcantara,SANS APPORT DS N 4,,,Hybride,Automatique,10,446,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/n-4/hybride-145-e-dct6-etoile-alcantara-ves00450273?apport=sans
2026-07-31T11:34:38,ves00439633,volkswagen,taigo,10-tsi-116-dsg7-r-line-edition,SANS APPORT VOLKSWAGEN Taigo 1.0 TSI 116 DSG7 R-Line Edition,,,Essence,Automatique,10,446,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/taigo/10-tsi-116-dsg7-r-line-edition-ves00439633?apport=sans
2026-07-31T11:34:38,ves00451249,mg,ehs-ii,15t-phev-272-ch-luxury,MG EHS II 1.5T PHEV 272 ch Luxury,occasion,SANS APPORT,Hybride rechargeable,Automatique,21461,446,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/ehs-ii/15t-phev-272-ch-luxury-ves00451249?apport=sans
2026-07-31T11:34:38,ves00440668,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,446,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00440668?apport=sans
2026-07-31T11:34:38,ves00445977,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,,,Hybride,Automatique,10,446,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00445977?apport=sans
2026-07-31T11:34:38,ves00451446,dacia,duster-iii,hybrid-g-150-4x4-expression,SANS APPORT DACIA Duster III Hybrid-G 150 4x4 Expression,,,Essence,Automatique,10,446,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-g-150-4x4-expression-ves00451446?apport=sans
2026-07-31T11:34:38,ves00370539,peugeot,408,12-puretech-130ch-ss-gt-eat8,SANS APPORT PEUGEOT 408 1.2 PureTech 130ch S&S GT EAT8,,,Essence,Automatique,10,446,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/408/12-puretech-130ch-ss-gt-eat8-ves00370539?apport=sans
2026-07-31T11:34:38,ves00444455,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,446,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00444455?apport=sans
2026-07-31T11:34:38,ves00449160,hyundai,tucson-iii,16-t-gdi-230-htrac-hybrid-bva6-creative,SANS APPORT HYUNDAI Tucson III 1.6 T-GDI 230 HTRAC Hybrid BVA6 Creative,,,Hybride,Automatique,10,447,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/tucson-iii/16-t-gdi-230-htrac-hybrid-bva6-creative-ves00449160?apport=sans
